text,label
draft spec for React front-end,tdo_drafting
Flag aman on pto on 2025-09-01,absence
log Sara as absent tomorrow,absence
who was absent today,absence
preapre an architecture doc for reservation API,tdo_drafting
prepare an architecture doc for ETL pipeline,tdo_drafting
OUTLINE ARCHITECTURE FOR RESERVATION API,tdo_drafting
mark Manju absent tomorrow,absence
create a technical desgin outline for daat pipeline thanks,tdo_drafting
flag Sanjay on PTO tomorrow,absence
YO RECORD ROHIT AS ON LEAVE TODAY,absence
what is the budget for resrevation API,cost_estimation
flag Kiran on PTO tomorrow urgent,absence
WHAT IS THE BUDGET FOR MOBILE APP,cost_estimation
yo mark Pooja absent today,absence
cost prediction for payroll service,cost_estimation
assistant record Vikram as on leave on 2025-09-01,absence
draft spec for reporting module,tdo_drafting
ASSISTANT WHO HAD PTO ON 2025-09-01,absence
hey attendance report between 1st and 7th,absence
mrak Sneha absent tmoorrow 🚀,absence
estimate cost for payroll service urgent,cost_estimation
set Manju as absent today,absence
DRAFT HLD FOR REPORTING MODULE,tdo_drafting
put Aisha on leave today,absence
who all were out between 2 Jan and 7 Jan thanks,absence
assistant who had PTO between 2 Jan and 7 Jan,absence
rough budget for reservation API,cost_estimation
record Rohit as on leave today,absence
log Rahul as absent tomorrow,absence
bro put Sanjay on leave today 🚀,absence
anyone on sick leave next week,absence
who was out tomorrow,absence
who was absent between 2 Jan and 7 Jan,absence
ASSISTANT MARK AAMN ABSENT TODAY URGENT,absence
hi book a flight thanks,OUT_OF_SCOPE
attendance summary last month,absence
set Nitin as absent on 2025-09-01,absence
mark Sara absent tomorrow 🚀,absence
Tco estimate for react front-end,cost_estimation
show absences for the last 10 days,absence
who is on leave for Q3,absence
HEY WAHT IS THE BUDGET FOR PAYROLL SERVICE THANKS,cost_estimation
hey rough budget for notification system,cost_estimation
draft a TDO for React front-end,tdo_drafting
yo set Vikram as absent tomorrow urgent,absence
record Meera as on leave on 2025-09-01,absence
YO LOG AMAN AS ABSENT TODAY URGENT,absence
log Ravi as absent tomorrow asap,absence
anyone on sick leave last month,absence
attendance summary on Monday,absence
draft a TDO for Kubernetes migration asap,tdo_drafting
mark Nitin absent on 2025-09-01,absence
record Raj as on leave tomorrow,absence
ESTIMATE COST FOR REPORTING MODUEL,cost_estimation
bro capex/opex for chat service,cost_estimation
left join sql example,OUT_OF_SCOPE
yo paid leave policy pdf,OUT_OF_SCOPE
absent list yesterday,absence
draft spec for notification system,tdo_drafting
put Rohit on leave on 2025-09-01,absence
mark Aisha absent tomorrow,absence
put Rohit on leave tomorrow,absence
Put manju on leave on 2025-09-01,absence
cost of living in NYC,OUT_OF_SCOPE
leave status for between 2 Jan and 7 Jan,absence
what is the budget for invoice microservice,cost_estimation
record Sara as on leave on 2025-09-01,absence
bro set Arjun as absent on 2025-09-01,absence
bro mark Gaurav absetn tomorrow urgent,absence
Hi record vikram as on leave tomorrow,absence
Log arjnu as absent on 2025-09-01,absence
show absences tomorrow,absence
hi record Gaurav as on leave on 2025-09-01,absence
hi mark Sneha absent tomorrow ok,absence
assistant put Sneha on leave today,absence
set Nitin as absent today,absence
absent list on 2025-09-01,absence
bro mark Sanjay absent on 202-509-01,absence
create a technical design outline for React front-end,tdo_drafting
log Anil as absent today,absence
hey put Priya on leave on 20250-9-01 urgent,absence
mark Sara absent today,absence
YO TCO ANDAZA FOR REACT FRONT-END ASAP,cost_estimation
sketch technical design for React front-end ok,tdo_drafting
log Rohit as absent today asap,absence
yo mark Manju absent on 2025-09-01 urgent,absence
mark Anil absent tomorrow,absence
set Kiran as absent tomorrow,absence
hi create a technical design outline for invoice microservice,tdo_drafting
to-do vs TDO difference,OUT_OF_SCOPE
yo record Sneha as on chutti today,absence
attendance summary next week,absence
bro mark Ravi absent on 2025-09-01,absence
leave status for next month,absence
yo set Rohit as absent on 2025-09-10 🚀,absence
ANYNOE ON SICK LEAVE IN AUGUST THANKS,absence
yo absetneeism policy pdf 🙏,OUT_OF_SCOPE
Andaza kharcha for invoice microservice,cost_estimation
pls what is the budget for notification system ok,cost_estimation
flag Kiran on PTO tomorrow,absence
cost of living in NYC,OUT_OF_SCOPE
FORECAST BUDGET FOR INVOICE MICROSERVICE THANKS,cost_estimation
outline architecture for reservation API,tdo_drafting
flag Gaurav on PTO tomorrow,absence
set Manju as absent on 2025-09-01,absence
set Ravi as asbent on 2205-09-01 asap,absence
bro mark Neha absent tomorrow,absence
FLAG VIKRAM ON PTO ON 2025-09-01 OK,absence
forecast budget for analytics dashboard,cost_estimation
Bro log aman as absent on 2025-09-01 asap,absence
hey set Isha as absent tomorrow,absence
assistant log Sneha as absent tomorrow asap,absence
What is the budget for react front-end 🙏,cost_estimation
SET AMAN AS ABSENT TODAY,absence
bro mark Aman absent tomorrow ok,absence
who all were out yesterday,absence
pls who is on leave between 1st and 7th,absence
mark Gaurav absent today,absence
attendance report for the last 10 days,absence
predict infra costs for ETL pipeline urgent,cost_estimation
create a technical design outline for invoice microservice ok,tdo_drafting
flag Nitin on PTO tomorrow urgent,absence
TCO estimate for reservation API ok,cost_estimation
rough budget for payroll service ok,cost_estimation
predict infra costs for absence API ok,cost_estimation
draft spec for authentication service,tdo_drafting
Mark meera absent tomorrow,absence
record Meera as on leave tomorrow,absence
ABSENT LIST IN AUGUST,absence
HEY WHAT IS THE BUDGET FOR ANALYTICS DASHBOARD ASAP,cost_estimation
record Priya as on leave on 2025-09-01,absence
bro cost prediction for mobile app,cost_estimation
TCO estimate for invoice microservice,cost_estimation
forecast budget for notification system asap,cost_estimation
record Pooja as on leave today,absence
Who was out last week,absence
rough budget for ETL pipeline,cost_estimation
ballpark costs for invoice microservice,cost_estimation
log Pooja as absent tomorrow,absence
bro who is on leave for the last 10 days,absence
kaun had PTO last month,absence
FORECAST BUDGET FOR RESERVATION API,cost_estimation
put Nitin on leave on 2025-09-01 🚀,absence
record Arjun as on leave on 2025-09-01,absence
flag Gaurav on PTO tomorrow,absence
mark Priya absent tomorrow,absence
Ballpark costs for payroll service,cost_estimation
who is on leave for Q3,absence
bro flag Rahul on PTO on 2025-09-01,absence
capex/opex for dtaa pipeline,cost_estimation
LOG GAURAV AS ABSENT TOMORROW,absence
who had PTO yesterday,absence
ballpark costs for notification system,cost_estimation
who took PTO tomorrow asap,absence
bro log Pooja as chutti today urgent,absence
prepare an architecture doc for absence API,tdo_drafting
attendance summary next week,absence
set Sara as absent today,absence
yo log Arjun as absent today,absence
who was absent next week,absence
Bro ballpark costs for reservation api ok,cost_estimation
who won the cricket match,OUT_OF_SCOPE
banado spec for anlaytics dashboard,tdo_drafting
leave status for tomorrow 🙏,absence
anyone on sick leave last month,absence
flag Kiran on PTO tomorrow,absence
bro flag Priya on PTO today,absence
Prepare an architecture doc for payroll service asap,tdo_drafting
Pls absent list for the past 2 weeks ok,absence
log Pooja as absent tomorrow,absence
hey ballpark costs for authentication service,cost_estimation
set Meera as chutti tomorrow ok,absence
record Rohit as on leave tomorrow,absence
who all were out on Friday,absence
capex/opex for notification system urgent,cost_estimation
mark Nitin absent today,absence
Put ravi on leave today,absence
cost prediction for absence API,cost_estimation
Absorption cost accounting ok,OUT_OF_SCOPE
log Isha as absent on 2025-09-01,absence
who had PTO on 202-509-01,absence
YO LOG RAVI AS ABSENT ON 2025-09-01 THANKS,absence
Who was out today thanks,absence
record Sneha as on leave on 2025-09-01,absence
mark Anil absent on 2025-09-01 🙏,absence
Hi who had pto for q3,absence
show absences on 2025-09-01 🙏,absence
what is the budget for chat service asap,cost_estimation
estimate cost for reporting module,cost_estimation
mark Sara absent today,absence
yo ballpark costs for Kubernetes migration,cost_estimation
outline architecture for notification system,tdo_drafting
RCEORD RAVI AS ON LEAVE TOMORROW 🙏,absence
who was out this week,absence
attendance report this week,absence
hey who took PTO on 2025-09-01,absence
Who was out for the past 2 weeks,absence
set Sneha as absent tomorrow,absence
create a technical design outline for absence API,tdo_drafting
pls record Aisah as on leave tdoay,absence
who all were out on Monday urgent,absence
record Deepa as on leave on 2025-09-01,absence
show absences on Monday,absence
capex/opex for invoice microservice thanks,cost_estimation
who all were out tomorrow ok,absence
hi set Meera as absent on 2025-09-01,absence
log Gaurav as chutti on 2025-09-01 thanks,absence
bro who all were out thsi week,absence
HI WHO TOOK PTO ON MONDAY 🚀,absence
hi put Sanjay on leave on 2025-09-01,absence
BANADO SPEC FOR REACT FRONT-END ASAP,tdo_drafting
flag Anil on PTO tomorrow thanks,absence
set Priya as absent tomorrow,absence
ANYONE ON SICK LEAVE TODAY,absence
assistant log Neha as absent tomorrow,absence
put Sara on chutti today thanks,absence
mark Arjun absent on 2025-09-01,absence
set Nitin as absent tomorrow,absence
log Manju as absent today,absence
assistant set Rahul as absent tomorrow,absence
pls makr Isha chutti tomorrow 🙏,absence
who had PTO last week,absence
who was out for Q3,absence
rough budget for reservation API,cost_estimation
who was absent yesterday,absence
TCO estimate for inventory system,cost_estimation
log Arjun as absent today,absence
asbent list on Monday asap,absence
YO FLAG GAURAV ON PTO TODAY URGENT,absence
draft HLD for absence API ok,tdo_drafting
Capex/opex for data pipelnie,cost_estimation
sketch technical design for inventory system,tdo_drafting
who is on leave for the past 2 weeks,absence
who all were out today urgent,absence
put Kiran on laeve on 2025-09-01 ok,absence
put Rahul on leave tomorrow,absence
YO TCO ESTIMATE FOR DATA PIPELINE,cost_estimation
pls absent list next week,absence
hey record Pooja as on leaev today,absence
predict infra csots for mobile app,cost_estimation
who was absent in August,absence
cost prediction for analytics dashboard,cost_estimation
mark Pooja absent on 2025-09-01,absence
Draft hld for invoice microservice,tdo_drafting
mark Neha absent tomorrow,absence
Set arjun as absent on 2025-09-01,absence
set Anil as absent tomorrow,absence
PLS SET RAJ AS ABSENT TODAY,absence
TCO estimate for payroll service,cost_estimation
sketch technical design for billing gateway 🚀,tdo_drafting
attendance summary last week,absence
ballpark costs for inventory system,cost_estimation
sketch technical design for data pipeline,tdo_drafting
rough budget for absence API,cost_estimation
who took PTO tomorrow,absence
bro record Sneha as on leave tomorrow 🙏,absence
dratf spce for chat service,tdo_drafting
mark Ravi absent tomorrow,absence
anyone on sick leave for Q3,absence
Put aisha on leave on 2025-09-01,absence
log Manju as absent on 2025-09-01,absence
anyone on sick leaev tomorrow,absence
TCO estimate for billing gateway,cost_estimation
hey put Kirna on leave tomorrow 🙏,absence
flag Sara on PTO tomorrow,absence
set Priya as absent on 2025-09-01,absence
RECORD GAURAV AS ON LEAVE ON 2025-09-01 ASAP,absence
what is the budget for payroll service,cost_estimation
draft spec for absence API,tdo_drafting
ballpark costs for payroll serviec,cost_estimation
record Sneha as on chutti today,absence
Skethc technical design for payorll service,tdo_drafting
who took PTO next week,absence
skecth technical design for Kubernetes migration,tdo_drafting
put Sanjay on leave on 2025-09-01,absence
solve 2+2,OUT_OF_SCOPE
show absences today,absence
flag Rahul on PTO tomorrow,absence
anyone on sick leave yesterday,absence
prepare an architecture doc for mobile app ok,tdo_drafting
mark Deepa absnet today 🙏,absence
bro record Manju as on leave on 2025-09-01 asap,absence
YO WHO TOOK PTO TOMORORW,absence
hey flag Anil on PTO tomorrow,absence
log Anil as absent on 2025-09-01,absence
assistant to-do checklist app ok,OUT_OF_SCOPE
recodr Meera as on chutti todya,absence
Show absences for q3,absence
cost prediction for mobile app,cost_estimation
who all were out for the past 2 weeks,absence
set Isha as asbent today,absence
SHOW ABSENCES BETWEEN 1ST AND 7TH,absence
hey leave status for nxet week,absence
outline architecture for React front-end,tdo_drafting
capex/opex for authentication service,cost_estimation
mark Deepa absent today,absence
kaun all were out in August,absence
hi who was out between 1st and 7th,absence
TCO estimate for ETL pipeline 🚀,cost_estimation
log Vikram as absent tomorrow,absence
who was absent tomorrow,absence
who all were out for the last 10 days,absence
